POS	WORD	SEGMENTED
NOUN	чукането	чукането
NOUN	чукари	чукари
NOUN	чукарите	чукарите
NOUN	чуковати	чуковати
NOUN	чукове	чукове
NOUN	чуковете	чуковете
NOUN	чукундур	чукундур
NOUN	чукче	чукче
NOUN	чукчетата	чукчетата
NOUN	чукчето	чукчето
NOUN	чукът	чук+ът
NOUN	чул	чул
NOUN	чума	чума
NOUN	чумата	чумата
NOUN	чумката	чумката
NOUN	чупене	чупене
NOUN	чупенето	чупенето
NOUN	чупката	чупката
NOUN	чупки	чупки
NOUN	чурката	чурката
NOUN	чурулик-чуролик	чурулик-чуролик
NOUN	чурулика	чурулика
NOUN	чуруликане	чуруликане
NOUN	чуруликането	чуруликането
NOUN	чут	чут
NOUN	чуто	чут+о
NOUN	чуук	чуук
NOUN	чухалът	чухалът
NOUN	чучулига	чучулига
NOUN	чучулигата	чучулигата
NOUN	чучулиги	чучулиги
NOUN	чучулигите	чучулигите
NOUN	чучур	чучур
NOUN	чучура	чучур+а
NOUN	чучурите	чучурите
NOUN	чучурче	чучурче
NOUN	чучурчето	чучурчето
NOUN	чушка	чушка
NOUN	чушката	чушката
NOUN	чушки	чушки
NOUN	чушките	чушките
NOUN	шавали	шавали
NOUN	шавам	шавам
NOUN	шаваш	шаваш
NOUN	шадраванът	шадраванът
NOUN	шайка	шайка
NOUN	шал	шал
NOUN	шала	шал+а
NOUN	шалче	шалче
NOUN	шалчето	шалчето
NOUN	шалът	шал+ът
NOUN	шамар	шамар
NOUN	шамара	шамар+а
NOUN	шамари	шамар+и
NOUN	шампион	шампион
NOUN	шампиони	шампион+и
NOUN	шампионът	шампион+ът
NOUN	шампоани	шампоани
NOUN	шампоанчето	шампоанчето
NOUN	шанс	шанс
NOUN	шапка	шапка
NOUN	шапкари	шапкари
NOUN	шапката	шапката
NOUN	шапки	шапки
NOUN	шапките	шапките
NOUN	шапко	шапко
NOUN	шапкътъ	шапкътъ
NOUN	шапокляк	шапокляк
NOUN	шапчета	шапчета
NOUN	шапчица	шапчица
NOUN	шапчицата	шапчицата
NOUN	шапчице	шапчице
NOUN	шапчици	шапчици
NOUN	шаран	шаран
NOUN	шарана	шаран+а
NOUN	шарани	шаран+и
NOUN	шараните	шараните
NOUN	шаранче	шаранче
NOUN	шаранчета	шаранчета
NOUN	шаранчетата	шаранчетата
NOUN	шаранчето	шаранчето
NOUN	шаранът	шаран+ът
NOUN	шарилки	шарилки
NOUN	шарка	шарка
NOUN	шарки	шарки
NOUN	шарките	шарките
NOUN	шарколията	шарколията
NOUN	шарман	шарман
NOUN	шасито	шасито
NOUN	шатра	шатра
NOUN	шатрата	шатрата
NOUN	шатри	шатри
NOUN	шатър	шатър
NOUN	шатъра	шатър+а
NOUN	шаферка	шаферка
NOUN	шафран	шафран
NOUN	шах	шах
NOUN	шахти	шахти
NOUN	шачама	шачама
NOUN	шашава	шашава
NOUN	шашма	шашма
NOUN	шашми	шашми
NOUN	шварц	шварц
NOUN	шведите	шведите
NOUN	шев	шев
NOUN	шева	шев+а
NOUN	шевица	шевица
NOUN	шевът	шев+ът
NOUN	шега	шега
NOUN	шегаджиите	шегаджиите
NOUN	шегаджийка	шегаджийка
NOUN	шегаджия	шегаджия
NOUN	шегата	шегата
NOUN	шеги	шеги
NOUN	шегите	шегите
NOUN	шегичка	шегичка
NOUN	шегобиец	шегобиец
NOUN	шегобийци	шегобийци
NOUN	шеговитата	шеговитата
NOUN	шедьоври	шедьоври
NOUN	шедьовър	шедьовър
NOUN	шейна	шейна
NOUN	шейната	шейната
NOUN	шейни	шейни
NOUN	шейните	шейните
NOUN	шейничка	шейничка
NOUN	шейнички	шейнички
NOUN	шект	шект
NOUN	шепа	шепа
NOUN	шепата	шепата
NOUN	шепи	шепи
NOUN	шепите	шепите
NOUN	шепичка	шепичка
NOUN	шепнене	шепнене
NOUN	шепот	шепот
NOUN	шепота	шепот+а
NOUN	шепотът	шепот+ът
NOUN	шерифа	шерифа
NOUN	шествие	шествие
NOUN	шествието	шествието
NOUN	шетня	шетня
NOUN	шетнята	шетнята
NOUN	шеф	шеф
NOUN	шефа	шеф+а
NOUN	шефе	шеф+е
NOUN	шефът	шеф+ът
NOUN	шибна	шибна
NOUN	шивач	шивач
NOUN	шивача	шивач+а
NOUN	шивачи	шивач+и
NOUN	шивачите	шивачите
NOUN	шивачо	шивач+о
NOUN	шивачът	шивач+ът
NOUN	шиела	шиела
NOUN	шиене	шиене
NOUN	шиенето	шиенето
NOUN	шии	шии
NOUN	шиите	шиите
NOUN	шийка	шийка
NOUN	шийката	шийката
NOUN	шийки	шийки
NOUN	шик	шик
NOUN	шикалка	шикалка
NOUN	шикалката	шикалката
NOUN	шикалки	шикалки
NOUN	шила	шила
NOUN	шиле	шиле
NOUN	шилинга	шилинга
NOUN	шилинги	шилинги
NOUN	шилният	шилният
NOUN	шилото	шилото
NOUN	шини	шини
NOUN	шиник	шиник
NOUN	шините	шините
NOUN	шип	шип
NOUN	шипа	шип+а
NOUN	шипки	шипки
NOUN	шипове	шипове
NOUN	шиповете	шиповете
NOUN	шир	шир
NOUN	шира	шир+а
NOUN	ширина	ширина
NOUN	ширината	ширината
NOUN	ширинето	ширинето
NOUN	широкопола	широкопола
NOUN	широкополата	широкополата
NOUN	широкостволи	широкостволи
NOUN	шит	шит
NOUN	шити	шит+и
NOUN	шитото	шитото
NOUN	шиш	шиш
NOUN	шиша	шиш+а
NOUN	шишарка	шишарка
NOUN	шишарката	шишарката
NOUN	шишарки	шишарки
NOUN	шишарките	шишарките
NOUN	шише	шиш+е
NOUN	шишенцата	шишенцата
NOUN	шишенце	шишенце
NOUN	шишенцето	шишенцето
NOUN	шишета	шишета
NOUN	шишетата	шишетата
NOUN	шишето	шишето
NOUN	шишко	шишко
NOUN	шишковците	шишковците
NOUN	шишкото	шишкото
NOUN	шишове	шишове
NOUN	шишче	шишче
NOUN	шия	шия
NOUN	шията	шията
NOUN	шкаф	шкаф
NOUN	шкафа	шкаф+а
NOUN	шкафове	шкафове
NOUN	шкафовете	шкафовете
NOUN	шкафче	шкафче
NOUN	шкафчета	шкафчета
NOUN	шкафчето	шкафчето
NOUN	шкембе	шкембе
NOUN	шкембетата	шкембетата
NOUN	шкембето	шкембето
NOUN	школото	школото
NOUN	школски	школски
NOUN	шлейф	шлейф
NOUN	шлем	шлем
NOUN	шлема	шлем+а
NOUN	шлемове	шлемове
NOUN	шлемовете	шлемовете
NOUN	шлифер	шлифер
NOUN	шляп	шляп
NOUN	шме	шме
NOUN	шмекер	шмекер
NOUN	шмекерии	шмекерии
NOUN	шмекерия	шмекерия
NOUN	шницели	шницели
NOUN	шнола	шнола
NOUN	шнур	шнур
NOUN	шнура	шнур+а
NOUN	шнурче	шнурче
NOUN	шнурчета	шнурчета
NOUN	шнурчето	шнурчето
NOUN	шок	шок
NOUN	шоколад	шоколад
NOUN	шоколада	шоколад+а
NOUN	шоколадче	шоколадче
NOUN	шоколадчета	шоколадчета
NOUN	шоколадчето	шоколадчето
NOUN	шоколадът	шоколад+ът
NOUN	шоп	шоп
NOUN	шопа	шоп+а
NOUN	шопът	шоп+ът
NOUN	шосе	шосе
NOUN	шосета	шосета
NOUN	шосетата	шосетата
NOUN	шосето	шосето
NOUN	шофираxте	шофираxте
NOUN	шофьор	шофьор
NOUN	шофьора	шофьор+а
NOUN	шофьори	шофьор+и
NOUN	шофьорите	шофьорите
NOUN	шофьорът	шофьор+ът
NOUN	шпага	шпага
NOUN	шпагат	шпагат
NOUN	шпагата	шпагат+а
NOUN	шпаньол	шпаньол
NOUN	шпаньолът	шпаньол+ът
NOUN	шпиони	шпиони
NOUN	шпионин	шпионин
NOUN	шпионинът	шпионин+ът
NOUN	шпионите	шпионите
NOUN	шпионката	шпионката
NOUN	шпиц	шпиц
NOUN	шпора	шпора
NOUN	шпори	шпори
NOUN	шрапнели	шрапнели
NOUN	шуба	шуба
NOUN	шубето	шубето
NOUN	шубрака	шубрака
NOUN	шубраките	шубраките
NOUN	шубракът	шубрака+т
NOUN	шубраци	шубраци
NOUN	шубраците	шубраците
NOUN	шубрачка	шубрачка
NOUN	шуз	шуз
NOUN	шум	шум
NOUN	шума	шум+а
NOUN	шумак	шумак
NOUN	шумака	шумак+а
NOUN	шумата	шумата
NOUN	шумаци	шумаци
